question_id,difficulty,category,iteration,model,is_correct,compile_error,execution_error,concept_sql,compiled_sql,gold_sql,question,latency_ms,prompt_chars,substitutions
CR57,simple,card_risk,2,gpt-4o,True,,,"SELECT COUNT(DISTINCT account.account_id)
FROM account
JOIN disp ON disp.account_link
JOIN card ON disp.card_link
WHERE card.type = 'junior'","SELECT COUNT(DISTINCT account.account_id)
FROM account
JOIN disp ON disp.account_id = account.account_id JOIN card ON card.disp_id = disp.disp_id WHERE card.type = 'junior'",SELECT COUNT(DISTINCT account.account_id) FROM account JOIN disp ON account.account_id = disp.account_id JOIN card ON disp.disp_id = card.disp_id WHERE card.type = 'junior',How many accounts have a junior credit card?,1387,14641,JOIN link disp.account -> ON disp.account_id = account.account_id | JOIN link card.disp -> ON card.disp_id = disp.disp_id | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM disp.disp_id -> disp.disp_id (no-op: concept name equals raw column) | DIM card.type -> card.type (no-op: concept name equals raw column)
CR57,simple,card_risk,3,gpt-4o,True,,,"SELECT COUNT(DISTINCT account.account_id)
FROM account
JOIN disp ON account.disp_link
JOIN card ON disp.card_link
WHERE card.type = 'junior'","SELECT COUNT(DISTINCT account.account_id)
FROM account
JOIN disp ON disp.account_id = account.account_id JOIN card ON card.disp_id = disp.disp_id WHERE card.type = 'junior'",SELECT COUNT(DISTINCT account.account_id) FROM account JOIN disp ON account.account_id = disp.account_id JOIN card ON disp.disp_id = card.disp_id WHERE card.type = 'junior',How many accounts have a junior credit card?,963,14641,JOIN link disp.account -> ON disp.account_id = account.account_id | JOIN link card.disp -> ON card.disp_id = disp.disp_id | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM disp.disp_id -> disp.disp_id (no-op: concept name equals raw column) | DIM card.type -> card.type (no-op: concept name equals raw column)
CR57,simple,card_risk,4,gpt-4o,True,,,"SELECT COUNT(DISTINCT account.account_id)
FROM account
JOIN disp ON disp.account_link
JOIN card ON disp.card_link
WHERE card.type = 'junior'","SELECT COUNT(DISTINCT account.account_id)
FROM account
JOIN disp ON disp.account_id = account.account_id JOIN card ON card.disp_id = disp.disp_id WHERE card.type = 'junior'",SELECT COUNT(DISTINCT account.account_id) FROM account JOIN disp ON account.account_id = disp.account_id JOIN card ON disp.disp_id = card.disp_id WHERE card.type = 'junior',How many accounts have a junior credit card?,911,14641,JOIN link disp.account -> ON disp.account_id = account.account_id | JOIN link card.disp -> ON card.disp_id = disp.disp_id | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM disp.disp_id -> disp.disp_id (no-op: concept name equals raw column) | DIM card.type -> card.type (no-op: concept name equals raw column)
CR58,simple,card_risk,0,gpt-4o,True,,,"SELECT card.type, COUNT(card.card_id)
FROM card
GROUP BY card.type","SELECT card.type, COUNT(card.card_id)
FROM card
GROUP BY card.type","SELECT type, COUNT(card_id) AS count FROM card GROUP BY type ORDER BY count DESC",What is the distribution of credit card types across all cardholders?,828,14668,DIM card.card_id -> card.card_id (no-op: concept name equals raw column) | DIM card.type -> card.type (no-op: concept name equals raw column)
CR58,simple,card_risk,1,gpt-4o,True,,,"SELECT card.type, COUNT(card.card_id)
FROM card
GROUP BY card.type","SELECT card.type, COUNT(card.card_id)
FROM card
GROUP BY card.type","SELECT type, COUNT(card_id) AS count FROM card GROUP BY type ORDER BY count DESC",What is the distribution of credit card types across all cardholders?,829,14668,DIM card.card_id -> card.card_id (no-op: concept name equals raw column) | DIM card.type -> card.type (no-op: concept name equals raw column)
CR58,simple,card_risk,2,gpt-4o,True,,,"SELECT card.type, COUNT(card.card_id)
FROM card
GROUP BY card.type","SELECT card.type, COUNT(card.card_id)
FROM card
GROUP BY card.type","SELECT type, COUNT(card_id) AS count FROM card GROUP BY type ORDER BY count DESC",What is the distribution of credit card types across all cardholders?,1055,14668,DIM card.card_id -> card.card_id (no-op: concept name equals raw column) | DIM card.type -> card.type (no-op: concept name equals raw column)
CR58,simple,card_risk,3,gpt-4o,True,,,"SELECT card.type, COUNT(card.card_id)
FROM card
GROUP BY card.type","SELECT card.type, COUNT(card.card_id)
FROM card
GROUP BY card.type","SELECT type, COUNT(card_id) AS count FROM card GROUP BY type ORDER BY count DESC",What is the distribution of credit card types across all cardholders?,913,14668,DIM card.card_id -> card.card_id (no-op: concept name equals raw column) | DIM card.type -> card.type (no-op: concept name equals raw column)
CR58,simple,card_risk,4,gpt-4o,True,,,"SELECT card.type, COUNT(card.card_id)
FROM card
GROUP BY card.type","SELECT card.type, COUNT(card.card_id)
FROM card
GROUP BY card.type","SELECT type, COUNT(card_id) AS count FROM card GROUP BY type ORDER BY count DESC",What is the distribution of credit card types across all cardholders?,844,14668,DIM card.card_id -> card.card_id (no-op: concept name equals raw column) | DIM card.type -> card.type (no-op: concept name equals raw column)
CR59,moderate,card_risk,0,gpt-4o,False,,"Generated SQL error: Execution failed on sql 'SELECT 
    AVG(COUNT(trans.trans_id)) / 
    (JULIANDAY(MAX(trans.date)) - JULIANDAY(MIN(trans.date))) * 30.44
FROM 
    trans
JOIN account ON trans.account_id = account.account_id JOIN disp ON disp.account_id = account.account_id JOIN card ON card.disp_id = disp.disp_id WHERE 
    card.type = 'gold' 
    AND trans.operation = 'VYBER KARTOU'': misuse of aggregate function COUNT()","SELECT 
    AVG(trans.count) / 
    (JULIANDAY(MAX(trans.trans_date)) - JULIANDAY(MIN(trans.trans_date))) * 30.44
FROM 
    trans
JOIN 
    account ON trans.account_link
JOIN 
    disp ON disp.account_link 
JOIN 
    card ON disp.card_link
WHERE 
    card.type = 'gold' 
    AND trans.operation_label = 'card_withdrawal'","SELECT 
    AVG(COUNT(trans.trans_id)) / 
    (JULIANDAY(MAX(trans.date)) - JULIANDAY(MIN(trans.date))) * 30.44
FROM 
    trans
JOIN account ON trans.account_id = account.account_id JOIN disp ON disp.account_id = account.account_id JOIN card ON card.disp_id = disp.disp_id WHERE 
    card.type = 'gold' 
    AND trans.operation = 'VYBER KARTOU'","SELECT AVG(monthly_count) FROM (SELECT trans.account_id, STRFTIME('%Y-%m', trans.date) AS month, COUNT(trans.trans_id) AS monthly_count FROM trans JOIN disp ON trans.account_id = disp.account_id JOIN card ON disp.disp_id = card.disp_id WHERE card.type = 'gold' AND trans.operation = 'VYBER KARTOU' GROUP BY trans.account_id, month)",What is the average number of credit card transactions per month for gold card holders?,1922,14740,JOIN link trans.account -> ON trans.account_id = account.account_id | JOIN link disp.account -> ON disp.account_id = account.account_id | JOIN link card.disp -> ON card.disp_id = disp.disp_id | MEASURE trans.count -> COUNT(trans.trans_id) | VALUE-MAP trans.operation_label = 'card_withdrawal' -> trans.operation = 'VYBER KARTOU' | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM trans.trans_date -> trans.date | DIM trans.operation -> trans.operation (no-op: concept name equals raw column) | DIM trans.trans_id -> trans.trans_id (no-op: concept name equals raw column) | DIM disp.disp_id -> disp.disp_id (no-op: concept name equals raw column) | DIM card.type -> card.type (no-op: concept name equals raw column)
CR59,moderate,card_risk,1,gpt-4o,False,,"Generated SQL error: Execution failed on sql 'SELECT
    AVG(CAST(COUNT(trans.trans_id) AS REAL) / 
        (JULIANDAY('now') - JULIANDAY(card.issued)) * 30) AS avg_transactions_per_month
FROM
    card
JOIN disp ON card.disp_id = disp.disp_id JOIN account ON disp.account_id = account.account_id JOIN trans ON trans.account_id = account.account_id WHERE
    card.type = 'gold' AND trans.operation = 'VYBER KARTOU'
GROUP BY
    trans.date YELLOW USERS_BY_DATE': near ""YELLOW"": syntax error","SELECT
    AVG(CAST(trans.count AS REAL) / 
        (JULIANDAY('now') - JULIANDAY(card.issued_date)) * 30) AS avg_transactions_per_month
FROM
    card
JOIN disp ON card.disp_link
JOIN account ON disp.account_link
JOIN trans ON trans.account_link
WHERE
    card.type = 'gold' AND trans.operation_label = 'card_withdrawal'
GROUP BY
    trans.trans_date YELLOW USERS_BY_DATE","SELECT
    AVG(CAST(COUNT(trans.trans_id) AS REAL) / 
        (JULIANDAY('now') - JULIANDAY(card.issued)) * 30) AS avg_transactions_per_month
FROM
    card
JOIN disp ON card.disp_id = disp.disp_id JOIN account ON disp.account_id = account.account_id JOIN trans ON trans.account_id = account.account_id WHERE
    card.type = 'gold' AND trans.operation = 'VYBER KARTOU'
GROUP BY
    trans.date YELLOW USERS_BY_DATE","SELECT AVG(monthly_count) FROM (SELECT trans.account_id, STRFTIME('%Y-%m', trans.date) AS month, COUNT(trans.trans_id) AS monthly_count FROM trans JOIN disp ON trans.account_id = disp.account_id JOIN card ON disp.disp_id = card.disp_id WHERE card.type = 'gold' AND trans.operation = 'VYBER KARTOU' GROUP BY trans.account_id, month)",What is the average number of credit card transactions per month for gold card holders?,1852,14740,JOIN link card.disp -> ON card.disp_id = disp.disp_id | JOIN link disp.account -> ON disp.account_id = account.account_id | JOIN link trans.account -> ON trans.account_id = account.account_id | MEASURE trans.count -> COUNT(trans.trans_id) | VALUE-MAP trans.operation_label = 'card_withdrawal' -> trans.operation = 'VYBER KARTOU' | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM trans.trans_date -> trans.date | DIM card.issued_date -> card.issued | DIM trans.operation -> trans.operation (no-op: concept name equals raw column) | DIM trans.trans_id -> trans.trans_id (no-op: concept name equals raw column) | DIM disp.disp_id -> disp.disp_id (no-op: concept name equals raw column) | DIM card.type -> card.type (no-op: concept name equals raw column)
CR59,moderate,card_risk,2,gpt-4o,False,,,"SELECT AVG(t.count) 
FROM (
    SELECT COUNT(trans.trans_id) AS count, 
           strftime('%Y-%m', trans.trans_date) AS year_month
    FROM card 
    JOIN disp ON card.disp_link 
    JOIN account ON disp.account_link 
    JOIN trans ON trans.account_link
    WHERE card.type = 'gold' 
    AND trans.operation_label = 'card_withdrawal'
    GROUP BY year_month
) AS t","SELECT AVG(t.count) 
FROM (
    SELECT COUNT(trans.trans_id) AS count, 
           strftime('%Y-%m', trans.date) AS year_month
    FROM card 
    JOIN disp ON card.disp_id = disp.disp_id JOIN account ON disp.account_id = account.account_id JOIN trans ON trans.account_id = account.account_id WHERE card.type = 'gold' 
    AND trans.operation = 'VYBER KARTOU'
    GROUP BY year_month
) AS t","SELECT AVG(monthly_count) FROM (SELECT trans.account_id, STRFTIME('%Y-%m', trans.date) AS month, COUNT(trans.trans_id) AS monthly_count FROM trans JOIN disp ON trans.account_id = disp.account_id JOIN card ON disp.disp_id = card.disp_id WHERE card.type = 'gold' AND trans.operation = 'VYBER KARTOU' GROUP BY trans.account_id, month)",What is the average number of credit card transactions per month for gold card holders?,1862,14740,JOIN link card.disp -> ON card.disp_id = disp.disp_id | JOIN link disp.account -> ON disp.account_id = account.account_id | JOIN link trans.account -> ON trans.account_id = account.account_id | VALUE-MAP trans.operation_label = 'card_withdrawal' -> trans.operation = 'VYBER KARTOU' | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM trans.trans_date -> trans.date | DIM trans.operation -> trans.operation (no-op: concept name equals raw column) | DIM trans.trans_id -> trans.trans_id (no-op: concept name equals raw column) | DIM disp.disp_id -> disp.disp_id (no-op: concept name equals raw column) | DIM card.type -> card.type (no-op: concept name equals raw column)
CR59,moderate,card_risk,3,gpt-4o,False,,"Generated SQL error: Execution failed on sql 'SELECT 
    AVG(COUNT(trans.trans_id) / (12 * (CAST(strftime('%Y', max(card.issued)) AS INTEGER) - CAST(strftime('%Y', min(card.issued)) AS INTEGER)))) AS avg_per_month
FROM 
    card
JOIN disp ON card.disp_id = disp.disp_id JOIN account ON disp.account_id = account.account_id JOIN trans ON trans.account_id = account.account_id WHERE 
    card.type = 'gold' AND trans.operation = 'VYBER KARTOU'
GROUP BY 
    disp.type': misuse of aggregate function COUNT()","SELECT 
    AVG(trans.count / (12 * (CAST(strftime('%Y', max(card.issued_date)) AS INTEGER) - CAST(strftime('%Y', min(card.issued_date)) AS INTEGER)))) AS avg_per_month
FROM 
    card
JOIN 
    disp ON card.disp_link
JOIN 
    account ON disp.account_link
JOIN 
    trans ON trans.account_link
WHERE 
    card.type = 'gold' AND trans.operation_label = 'card_withdrawal'
GROUP BY 
    disp.type","SELECT 
    AVG(COUNT(trans.trans_id) / (12 * (CAST(strftime('%Y', max(card.issued)) AS INTEGER) - CAST(strftime('%Y', min(card.issued)) AS INTEGER)))) AS avg_per_month
FROM 
    card
JOIN disp ON card.disp_id = disp.disp_id JOIN account ON disp.account_id = account.account_id JOIN trans ON trans.account_id = account.account_id WHERE 
    card.type = 'gold' AND trans.operation = 'VYBER KARTOU'
GROUP BY 
    disp.type","SELECT AVG(monthly_count) FROM (SELECT trans.account_id, STRFTIME('%Y-%m', trans.date) AS month, COUNT(trans.trans_id) AS monthly_count FROM trans JOIN disp ON trans.account_id = disp.account_id JOIN card ON disp.disp_id = card.disp_id WHERE card.type = 'gold' AND trans.operation = 'VYBER KARTOU' GROUP BY trans.account_id, month)",What is the average number of credit card transactions per month for gold card holders?,1957,14740,JOIN link card.disp -> ON card.disp_id = disp.disp_id | JOIN link disp.account -> ON disp.account_id = account.account_id | JOIN link trans.account -> ON trans.account_id = account.account_id | MEASURE trans.count -> COUNT(trans.trans_id) | VALUE-MAP trans.operation_label = 'card_withdrawal' -> trans.operation = 'VYBER KARTOU' | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM card.issued_date -> card.issued | DIM trans.operation -> trans.operation (no-op: concept name equals raw column) | DIM trans.trans_id -> trans.trans_id (no-op: concept name equals raw column) | DIM disp.disp_id -> disp.disp_id (no-op: concept name equals raw column) | DIM card.type -> card.type (no-op: concept name equals raw column) | DIM disp.type -> disp.type (no-op: concept name equals raw column)
CR59,moderate,card_risk,4,gpt-4o,False,,"Generated SQL error: Execution failed on sql 'SELECT AVG(COUNT(trans.trans_id)) 
FROM card 
JOIN disp ON card.disp_id = disp.disp_id JOIN account ON disp.account_id = account.account_id JOIN trans ON trans.account_id = account.account_id WHERE card.type = 'gold' AND trans.operation = 'VYBER KARTOU' 
GROUP BY strftime('%m-%Y', trans.date)': misuse of aggregate function COUNT()","SELECT AVG(trans.count) 
FROM card 
JOIN disp ON card.disp_link 
JOIN account ON disp.account_link 
JOIN trans ON trans.account_link 
WHERE card.type = 'gold' AND trans.operation_label = 'card_withdrawal' 
GROUP BY strftime('%m-%Y', trans.trans_date)","SELECT AVG(COUNT(trans.trans_id)) 
FROM card 
JOIN disp ON card.disp_id = disp.disp_id JOIN account ON disp.account_id = account.account_id JOIN trans ON trans.account_id = account.account_id WHERE card.type = 'gold' AND trans.operation = 'VYBER KARTOU' 
GROUP BY strftime('%m-%Y', trans.date)","SELECT AVG(monthly_count) FROM (SELECT trans.account_id, STRFTIME('%Y-%m', trans.date) AS month, COUNT(trans.trans_id) AS monthly_count FROM trans JOIN disp ON trans.account_id = disp.account_id JOIN card ON disp.disp_id = card.disp_id WHERE card.type = 'gold' AND trans.operation = 'VYBER KARTOU' GROUP BY trans.account_id, month)",What is the average number of credit card transactions per month for gold card holders?,1827,14740,JOIN link card.disp -> ON card.disp_id = disp.disp_id | JOIN link disp.account -> ON disp.account_id = account.account_id | JOIN link trans.account -> ON trans.account_id = account.account_id | MEASURE trans.count -> COUNT(trans.trans_id) | VALUE-MAP trans.operation_label = 'card_withdrawal' -> trans.operation = 'VYBER KARTOU' | DIM account.account_id -> account.account_id (no-op: concept name equals raw column) | DIM trans.trans_date -> trans.date | DIM trans.operation -> trans.operation (no-op: concept name equals raw column) | DIM trans.trans_id -> trans.trans_id (no-op: concept name equals raw column) | DIM disp.disp_id -> disp.disp_id (no-op: concept name equals raw column) | DIM card.type -> card.type (no-op: concept name equals raw column)
